DEMANDA,TIPO DEMANDA,MÓDULO,MANUAL,DATA LINKAGEM,CAPITULO,MONTADORA,VERSÃO
47707,NOVA,SIMPLO,LUBRITEC,19/06/2025,5775,,2025/3
47705,CORREÇÃO,SIMPLO,MOTORES - LINHA LEVE,18/06/2025,1442,,2025/3
47044,NOVA,ELÉTRICOS,ELETRICOS - CÓDIGO DE FALHAS,18/06/2025,34D,,2025/3 H&E
47044,NOVA,ELÉTRICOS,ELETRICOS - CÓDIGO DE FALHAS,18/06/2025,34C,,2025/3 H&E
47044,NOVA,ELÉTRICOS,ELETRICOS - CÓDIGO DE FALHAS,18/06/2025,34B,,2025/3 H&E
47044,NOVA,ELÉTRICOS,ELETRICOS - CÓDIGO DE FALHAS,18/06/2025,34A,,2025/3 H&E
47694,NOVA,SIMPLO,LUBRITEC,18/06/2025,5774,,2025/3
47693,NOVA,SIMPLO,LUBRITEC,18/06/2025,5773,,2025/3
47659,NOVA,SIMPLO,LUBRITEC,18/06/2025,5772,,2025/3
47650,NOVA,SIMPLO,LUBRITEC,18/06/2025,5770,,2025/3
47653,NOVA,SIMPLO,LUBRITEC,17/06/2025,5771,,2025/3
47651,NOVA,SIMPLO,SCOPE TRUCK (PICO SCOPE),17/06/2025,757,,2025/3
47602,CORREÇÃO,SIMPLO,ELECTRA,16/06/2025,283,,2025/3
47578,UPGRADE,SIMPLO,ELECTRA TRUCK,16/06/2025,16,,2025/3
47625,CORREÇÃO,SIMPLO,DIESEL,16/06/2025,115,,2025/3
47627,UPGRADE,SIMPLO,INJEÇÃO,16/06/2025,1697,,2025/3
47626,UPGRADE,SIMPLO,INJEÇÃO,16/06/2025,1698,,2025/3
47601,CORREÇÃO,SIMPLO,INJEÇÃO,16/06/2025,2026,,2025/3
46077,UPGRADE,SIMPLO,MT PRO,16/06/2025,13,,2025/3
47650,NOVA,SIMPLO,LUBRITEC,16/06/2025,5770,,2025/3
47635,NOVA,SIMPLO,LUBRITEC,16/06/2025,5769,,2025/3
47620,NOVA,SIMPLO,SCOPE TRUCK (PICO SCOPE),16/06/2025,756,,2025/3
47162,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),16/06/2025,391,,2025/3
47165,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),16/06/2025,389,,2025/3
47619,UPGRADE,HIBRIDOS,H&E - LUBRITEC,13/06/2025,34B,,2025/3 H&E
47560,UPGRADE,SIMPLO,ELECTRA,13/06/2025,303,,2025/3
47629,CORREÇÃO,SIMPLO,MOTORES - LINHA LEVE,13/06/2025,337,,2025/3
47375,UPGRADE,SIMPLO,DIESEL,13/06/2025,266,,2025/3
47572,CORREÇÃO,SIMPLO,INJEÇÃO,13/06/2025,2057,,2025/3
47235,UPGRADE,SIMPLO,INJEÇÃO,13/06/2025,2201,,2025/3
47019,UPGRADE,SIMPLO,INJEÇÃO,13/06/2025,1504,,2025/3
47634,NOVA,SIMPLO,LUBRITEC,13/06/2025,5768,,2025/3
47633,NOVA,SIMPLO,LUBRITEC,13/06/2025,5767,,2025/3
46173,NOVA,SIMPLO,MT PRO,13/06/2025,390,,2025/3
38188,NOVA,MOTOS,ELECTRA MOTOS,12/06/2025,61,,2025/2 M
37839,NOVA,SIMPLO,INJEÇÃO,12/06/2025,2238,,2025/3
37819,NOVA,SIMPLO,INJEÇÃO,12/06/2025,2237,,2025/3
47165,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),12/06/2025,389,,2025/3
47618,NOVA,SIMPLO,LUBRITEC,12/06/2025,5766,,2025/3
47616,NOVA,SIMPLO,LUBRITEC,12/06/2025,5765,,2025/3
47605,UPGRADE,SIMPLO,SCOPE TRUCK (PICO SCOPE),11/06/2025,127,,2025/3
47605,UPGRADE,SIMPLO,PICO SCOPE,11/06/2025,127,,2025/3
47617,CORREÇÃO,SIMPLO,PICO SCOPE,11/06/2025,118,,2025/3
47615,CORREÇÃO,SIMPLO,MT PRO,11/06/2025,54,,2025/3
47612,NOVA,SIMPLO,REVISA CAR,11/06/2025,679,,2025/3
47603,UPGRADE,SIMPLO,LUBRITEC,11/06/2025,3922,,2025/3
47487,UPGRADE,SIMPLO,SINCRO - CORRENTES,11/06/2025,942,,2025/3
47608,UPGRADE,SIMPLO,INJEÇÃO,11/06/2025,1310,,2025/3
40677,UPGRADE,SIMPLO,INJEÇÃO,11/06/2025,1743,,2025/3
47611,NOVA,SIMPLO,REVISA CAR,11/06/2025,678,,2025/3
47534,NOVA,MOTOS,ELECTRA MOTOS,11/06/2025,60,,2025/2 M
47533,NOVA,MOTOS,INJEÇÃO MOTOS,11/06/2025,60,,2025/2 M
47610,NOVA,SIMPLO,REVISA CAR,11/06/2025,677,,2025/3
47607,NOVA,SIMPLO,REVISA CAR,11/06/2025,676,,2025/3
37778,NOVA,SIMPLO,INJEÇÃO,11/06/2025,2236,,2025/3
47614,NOVA,SIMPLO,LUBRITEC,11/06/2025,5764,,2025/3
43751,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),10/06/2025,388,,2025/3
43751,NOVA,SIMPLO,MT PRO,10/06/2025,388,,2025/3
36458,NOVA,SIMPLO,SINCRO - CORREIAS,10/06/2025,1979,,2025/3
44813,UPGRADE,HIBRIDOS,H&E - SINCRO,10/06/2025,31C,,2025/3 H&E
47609,NOVA,SIMPLO,REVISA CAR,10/06/2025,675,,2025/3
47606,NOVA,SIMPLO,REVISA CAR,10/06/2025,674,,2025/3
47585,UPGRADE,SIMPLO,ELECTRA,10/06/2025,300,,2025/3
47586,UPGRADE,SIMPLO,CÂMBIO,10/06/2025,222,,2025/3
47598,UPGRADE,SIMPLO,CLIMA TRUCK,10/06/2025,172,,2025/3
46884,NOVA,SIMPLO,SINCRO - CORRENTES,10/06/2025,1978,,2025/3
47594,UPGRADE,SIMPLO,LUBRITEC,10/06/2025,3997,,2025/3
47597,UPGRADE,SIMPLO,ABS/ASR/ESP,10/06/2025,678,,2025/3
47596,UPGRADE,SIMPLO,ABS/ASR/ESP,10/06/2025,679,,2025/3
47593,UPGRADE,SIMPLO,CLIMA CAR,10/06/2025,727,,2025/3
47589,UPGRADE,SIMPLO,INJEÇÃO,10/06/2025,1345,,2025/3
47370,UPGRADE,MOTOS,ELECTRA MOTOS,10/06/2025,59,,2025/2 M
38189,NOVA,MOTOS,INJEÇÃO MOTOS,10/06/2025,59,,2025/2 M
47390,UPGRADE,MOTOS,INJEÇÃO MOTOS,10/06/2025,58,,2025/2 M
47595,NOVA,SIMPLO,SCOPE TRUCK (PICO SCOPE),10/06/2025,755,,2025/3
47168,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),10/06/2025,387,,2025/3
46263,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),10/06/2025,386,,2025/3
47236,UPGRADE,SIMPLO,INJEÇÃO,06/06/2025,2203,,2025/3
47236,UPGRADE,SIMPLO,INJEÇÃO,06/06/2025,2202,,2025/3
47592,UPGRADE,SIMPLO,ABS/ASR/ESP,06/06/2025,548,,2025/3
47591,UPGRADE,SIMPLO,ABS/ASR/ESP,06/06/2025,726,,2025/3
47400,UPGRADE,SIMPLO,SCOPE TRUCK (PICO SCOPE),06/06/2025,658,,2025/3
47400,UPGRADE,SIMPLO,PICO SCOPE,06/06/2025,658,,2025/3
47332,UPGRADE,SIMPLO,SCOPE TRUCK (PICO SCOPE),06/06/2025,392,,2025/3
47332,UPGRADE,SIMPLO,PICO SCOPE,06/06/2025,392,,2025/3
47261,UPGRADE,SIMPLO,CLIMA CAR,06/06/2025,1202,,2025/3
47241,UPGRADE,SIMPLO,CLIMA TRUCK,06/06/2025,185,,2025/3
47254,UPGRADE,SIMPLO,INJEÇÃO,06/06/2025,2221,,2025/3
47254,UPGRADE,SIMPLO,INJEÇÃO,06/06/2025,2220,,2025/3
46752,UPGRADE,SIMPLO,INJEÇÃO,06/06/2025,1551,,2025/3
44376,UPGRADE,SIMPLO,INJEÇÃO,06/06/2025,1309,,2025/3
34291,NOVA,SIMPLO,CLIMA CAR,05/06/2025,1211,,2025/3
40475,NOVA,SIMPLO,CLIMA CAR,05/06/2025,1210,,2025/3
47574,NOVA,SIMPLO,SCOPE TRUCK (PICO SCOPE),05/06/2025,754,,2025/3
47544,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),05/06/2025,385,,2025/3
47571,CORREÇÃO,SIMPLO,ELECTRA,04/06/2025,112,,2025/3
47274,UPGRADE,SIMPLO,INJEÇÃO,04/06/2025,2223,,2025/3
47576,CORREÇÃO,SIMPLO,DIESEL,03/06/2025,402,,2025/3
47570,CORREÇÃO,SIMPLO,CLIMA TRUCK,03/06/2025,169,,2025/3
47536,UPGRADE,SIMPLO,INJEÇÃO,03/06/2025,2097,,2025/3
47535,CORREÇÃO,SIMPLO,INJEÇÃO,03/06/2025,1920,,2025/3
47311,UPGRADE,SIMPLO,INJEÇÃO,03/06/2025,1314,,2025/3
47288,UPGRADE,SIMPLO,INJEÇÃO,03/06/2025,2225,,2025/3
47543,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),03/06/2025,384,,2025/3
47164,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),03/06/2025,383,,2025/3
47557,UPGRADE,SIMPLO,ELECTRA TRUCK,02/06/2025,123,,2025/3
47562,UPGRADE,SIMPLO,ELECTRA,02/06/2025,123,,2025/3
47553,CORREÇÃO,SIMPLO,ELECTRA,02/06/2025,189,,2025/3
47547,UPGRADE,SIMPLO,ELECTRA,02/06/2025,303,,2025/3
47559,UPGRADE,SIMPLO,SCOPE TRUCK (PICO SCOPE),02/06/2025,368,,2025/3
47559,UPGRADE,SIMPLO,PICO SCOPE,02/06/2025,368,,2025/3
47538,UPGRADE,SIMPLO,PICO SCOPE,02/06/2025,480,,2025/3
47563,UPGRADE,SIMPLO,INJEÇÃO,02/06/2025,1755,,2025/3
47263,UPGRADE,SIMPLO,INJEÇÃO,02/06/2025,2211,,2025/3
47287,NOVA,SIMPLO,ABS/ASR/ESP,02/06/2025,1016,,2025/3
47437,NOVA,SIMPLO,CLIMA CAR,02/06/2025,1209,,2025/3
46261,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),02/06/2025,382,,2025/3
36895,UPGRADE,SIMPLO,ELECTRA,29/05/2025,181,,2025/3
47558,CORREÇÃO,SIMPLO,LUBRITEC,29/05/2025,4514,,2025/3
47542,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),29/05/2025,381,,2025/3
46262,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),29/05/2025,380,,2025/3
47551,NOVA,SIMPLO,SCOPE TRUCK (PICO SCOPE),29/05/2025,753,,2025/3
47549,UPGRADE,SIMPLO,INJEÇÃO,29/05/2025,1591,,2025/3
43461,UPGRADE,SIMPLO,PICO SCOPE,29/05/2025,493,,2025/3
47539,NOVA,SIMPLO,PICO SCOPE,28/05/2025,752,,2025/3
47548,CORREÇÃO,SIMPLO,ELECTRA,28/05/2025,238,,2025/3
47468,CORREÇÃO,SIMPLO,CÂMBIO,28/05/2025,184,,2025/3
47468,CORREÇÃO,SIMPLO,ELECTRA,28/05/2025,275,,2025/3
47388,UPGRADE,SIMPLO,CÓDIGO DE FALHAS,28/05/2025,755,,2025/3
47531,UPGRADE,SIMPLO,ELECTRA,28/05/2025,216,,2025/3
47527,UPGRADE,SIMPLO,CLIMA CAR,28/05/2025,944,,2025/3
47525,UPGRADE,SIMPLO,LOCAR,28/05/2025,894,,2025/3
47495,CORREÇÃO,SIMPLO,LUBRITEC,28/05/2025,5722,,2025/3
47494,CORREÇÃO,SIMPLO,LUBRITEC,28/05/2025,2640,,2025/3
47493,UPGRADE,SIMPLO,LUBRITEC,28/05/2025,2637,,2025/3
47368,UPGRADE,SIMPLO,SCOPE TRUCK (PICO SCOPE),28/05/2025,459,,2025/3
47368,UPGRADE,SIMPLO,PICO SCOPE,28/05/2025,459,,2025/3
47329,UPGRADE,MOTOS,ELECTRA MOTOS,28/05/2025,56,,2025/2 M
47530,CORREÇÃO,SIMPLO,DIESEL,27/05/2025,367,,2025/3
47546,UPGRADE,SIMPLO,CÂMBIO,27/05/2025,186,,2025/3
47546,UPGRADE,SIMPLO,CÂMBIO,27/05/2025,189,,2025/3
47344,UPGRADE,SIMPLO,DIESEL,27/05/2025,424,,2025/3
47245,UPGRADE,SIMPLO,CLIMA TRUCK,27/05/2025,184,,2025/3
47520,CORREÇÃO,SIMPLO,INJEÇÃO,27/05/2025,1634,,2025/3
47524,UPGRADE,SIMPLO,INJEÇÃO,27/05/2025,1656,,2025/3
47486,CORREÇÃO,SIMPLO,INJEÇÃO,27/05/2025,1591,,2025/3
47076,UPGRADE,SIMPLO,INJEÇÃO,27/05/2025,2201,,2025/3
47537,UPGRADE,SIMPLO,ABS/ASR/ESP,27/05/2025,799,,2025/3
47244,UPGRADE,SIMPLO,ABS/ASR/ESP,27/05/2025,1004,,2025/3
47022,UPGRADE,SIMPLO,ABS/ASR/ESP,27/05/2025,797,,2025/3
47526,UPGRADE,SIMPLO,MT PRO,27/05/2025,86,,2025/3
45958,UPGRADE,SIMPLO,MT PRO,27/05/2025,22,,2025/3
47502,UPGRADE,SIMPLO,ELECTRA,27/05/2025,202,,2025/3
47488,UPGRADE,SIMPLO,ELECTRA,27/05/2025,290,,2025/3
43389,UPGRADE,SIMPLO,CÂMBIO,27/05/2025,179,,2025/3
43389,UPGRADE,SIMPLO,ELECTRA,27/05/2025,272,,2025/3
46823,UPGRADE,ELÉTRICOS,LOCAR,27/05/2025,7,,2025/3 H&E
37712,UPGRADE,HIBRIDOS,LOCAR,27/05/2025,5,,2025/3 H&E
47451,NOVA,SIMPLO,PICO SCOPE,26/05/2025,751,,2025/3
